item_id,unit_type,query_id,arm,unit_index,question,text,source_span_text,atomic,self_contained,verifiable,unresolved_pronoun,span_aligned,rewrite_faithful,fact_coverage,fact_coverage_notes,error_type,notes
item-000452,a2_claim,3605104154738105404,new_new,1,What episode does jason gideon die in criminal minds?,"Jason Gideon character dies in the TV episode titled ""Nelson's Sparrow"" which is from Season 10.","Jason Gideon dies in the Season 10 episode ""Nelson's Sparrow""",1,1,NA,NA,1,1,NA,,,
item-000096,a2_case,-9141149438582194391,new_old,1,Who has scored the highest number of runs in test cricket?,"The evidence [2] states that the player in question is the only individual to have scored more than 30,000 runs in all forms of international cricket (Tests, ODIs, and Twenty20 Internationals). [2] specifically mentions this player as the first Indian to achieve this feat. Therefore, the player who has scored the highest number of runs in Test cricket is the one described in evidence [2]. [2]","- Evidence [2] identifies a player who has scored more than 30,000 runs across Tests, ODIs, and T20Is.
- The same evidence [2] notes that this player was the first Indian to surpass 30,000 international runs.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000119,a2_claim,7150599999316106461,old_old,1,Who was the first singing brothers in the hall of fame?,"The Everly Brothers were the first singing brothers to be inducted into the Rock and Roll Hall of Fame, which occurred in 1986.",The Everly Brothers were the first singing brothers inducted into the Rock and Roll Hall of Fame in 1986,1,1,NA,NA,1,1,NA,,,
item-000249,a1_sentence,-3228483207040151533,new,2,What bodies of water surround cabo san lucas?,[3],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000043,a1_sentence,-5842265707961388968,old,1,Who beat villanova last year in the ncaa tournament?,Kansas beat Villanova in the NCAA Tournament last year [5].,,1,1,1,0,NA,NA,NA,,,
item-000433,a1_sentence,-1859261645300630518,old,1,When does steve come back in shameless season 5?,I don't know.,,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000398,a1_sentence,4183252176965080529,old,3,When does the new independence day come out?,[2][1],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000385,a2_claim,-6702031255040326279,old_old,1,Which of the animal is a carrier of h1n1?,Household cats can carry the H1N1 virus.,Household cats are a carrier of H1N1 [1].,1,1,NA,NA,1,1,NA,,,
item-000421,a2_case,-4456614433280196572,new_new,1,What season does meredith and derek get married in grey's anatomy?,Meredith and Derek get married in season five [3].,- Meredith and Derek are married in the fifth season of the show.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000547,a2_case,4150448921344430432,old_new,1,Who were the original twins in everybody loves raymond?,The original twins in Everybody Loves Raymond were Matthew and Gregory [5]. They were later renamed to Geoffrey and Michael on screen [5]. [5],"- Matthew and Gregory were the original twins in the television show Everybody Loves Raymond.
- Matthew and Gregory were later renamed to Geoffrey and Michael for the show's on-screen presentation.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000160,a1_sentence,-7699606393193219666,old,1,Who played cowboy curtis on pee wee herman?,Kevin Bacon [1],,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000494,a2_case,6257465985316109835,new_old,1,Who is the main character in liv and maddie?,Dove Cameron is the main character in Liv and Maddie [3].,- Dove Cameron plays the role of Liv in the television series Liv and Maddie.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000306,a1_sentence,16881061444712536,old,2,Where does the amazon river start and finish?,It finishes at the Atlantic Ocean [5].,,1,0,1,1,NA,NA,NA,,unresolved_reference,
item-000288,a2_claim,-5564120845047915486,old_new,4,Where do you find a simple gear train?,"In the field of horology, a wheel train serves as the gear train for clocks or watches.",and in horology where a wheel train is the gear train of a clock or watch [3],1,1,NA,NA,1,1,NA,,,
item-000292,a2_case,-5564120845047915486,new_old,1,Where do you find a simple gear train?,A simple gear train can be found in the Antikythera mechanism of Greece [1].,"- The Antikythera mechanism, an ancient Greek device, contains a simple gear train.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000439,a2_claim,-1859261645300630518,new_old,2,When does steve come back in shameless season 5?,"The episode ""The Big Sick"" aired on January 11, 2015.","Steve Howey returns in Shameless season 5 in episode 1 titled ""The Big Sick"", which premiered on January 11, 2015 [2].",1,1,NA,NA,1,1,NA,,,
item-000334,a2_case,-3904805932335139116,old_old,1,What was the daughter's name on the jetsons?,Judy [2][4],- The name 'Judy' is mentioned in sources labeled 2 and 4.,NA,NA,NA,NA,NA,NA,NA,no facts in a1,,
item-000576,a2_claim,2469112227919120438,old_old,5,The creation of the senate was based on the?,The Senate's role evolved from temporary oversight to a permanent body.,later becoming permanent (evidence [3]),1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000091,a1_sentence,-9141149438582194391,new,2,Who has scored the highest number of runs in test cricket?,[2] specifically mentions this player as the first Indian to achieve this feat.,,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000206,a1_sentence,6514531923811923780,new,1,When does disney's food and wine festival end?,The Epcot International Food & Wine Festival ends on November 13 [1].,,1,1,1,0,NA,NA,NA,,,
item-000118,a1_sentence,7150599999316106461,old,3,Who was the first singing brothers in the hall of fame?,"The evidence [1] directly states their induction into the Rock and Roll Hall of Fame, which answers the question about who was the first singing brothers in the hall of fame.",,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000616,a2_claim,-3344541168958463110,old_old,2,Who fought with an angel in the bible?,The encounter was specifically with Jacob.,[4] confirms that it was Jacob who wrestled with a man (identified later as God) in this encounter.,1,0,NA,NA,1,0,NA,,unresolved_reference;meaning_changed,
item-000535,a2_claim,-8286966211355378010,new_new,1,What is the objective of tour de france?,The Tour de France aims to identify the top professional bicycle racer.,The objective of the Tour de France is to determine the best professional bicycle racer,1,1,NA,NA,1,1,NA,,,
item-000488,a2_claim,6257465985316109835,old_old,1,Who is the main character in liv and maddie?,Liv Rooney is the main character in the television series Liv and Maddie.,The main character in Liv and Maddie is Liv Rooney,1,1,NA,NA,1,1,NA,,,
item-000312,a2_claim,16881061444712536,old_new,2,Where does the amazon river start and finish?,The Amazon River ends at the Atlantic Ocean.,It finishes at the Atlantic Ocean,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000512,a2_claim,3643093465010420057,new_old,1,What city in texas has the highest elevation?,Del Rio is the city in Texas with the highest elevation.,The city in Texas with the highest elevation is Del Rio [3].,1,1,NA,NA,1,1,NA,,,
item-000211,a1_sentence,743600309736467122,old,1,When was on the revolutions of the heavenly spheres published?,"""On the Revolutions of the Heavenly Spheres"" was published in 1543 [1][5].",,1,1,1,0,NA,NA,NA,,,
item-000612,a1_sentence,-3344541168958463110,old,1,Who fought with an angel in the bible?,Jacob fought with an angel in the Bible [1][4].,,1,1,1,0,NA,NA,NA,,,
item-000225,a1_sentence,6962706727076805207,old,1,What kind of car in to catch a thief?,"The kind of car used to catch a thief is called a bait car, also referred to as a decoy car, hot car, or trap car.",,0,1,1,0,NA,NA,NA,,multi_fact,
item-000254,a1_sentence,732619765350082410,old,1,When did toronto host the mlb all-star game?,"Toronto hosted the MLB All-Star Game on July 9, 1991 [1].",,1,1,1,0,NA,NA,NA,,,
item-000094,a2_claim,-9141149438582194391,new_old,1,Who has scored the highest number of runs in test cricket?,"Evidence [2] identifies a player who has scored more than 30,000 runs across Tests, ODIs, and T20Is.","The evidence [2] states that the player in question is the only individual to have scored more than 30,000 runs in all forms of international cricket (Tests, ODIs, and Twenty20 Internationals).",NA,1,NA,NA,1,1,NA,,meta_nonclaim,
item-000085,a2_case,-9141149438582194391,old_old,1,Who has scored the highest number of runs in test cricket?,"The evidence [2] indicates that the player with the highest number of runs in test cricket is the one who scored 15,921 runs in Tests, as well as 18,426 runs in One-Day Internationals. He is also the only player to have scored more than 30,000 runs in all forms of international cricket (Tests, ODIs, and Twenty20s). [2]","- The player scored 15,921 runs in Test cricket.
- The same player also scored 18,426 runs in One-Day Internals.
- The player is the only one to have scored more than 30,000 runs across Tests, ODIs, and Twenty20s.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000556,a2_claim,6776234528515962047,old_old,1,Who is the most run in cricket history?,The described individual holds the record for the most runs scored in cricket history.,"The evidence [4] states that the individual who is described as ""the leading run scorer in Tests, with 15,921 runs, as well as in One-Day Internationals, with 18,426 runs"" is the most run scorer in cricket history.",1,0,NA,NA,1,1,NA,,unresolved_reference,
item-000480,a2_claim,2221044921312683785,old_new,1,When did the apple tv 4k come out?,"The Apple TV 4K was officially announced by Apple on September 12, 2017.","The Apple TV 4K was announced on September 12, 2017",1,1,NA,NA,1,1,NA,,,
item-000245,a2_case,-3228483207040151533,old_old,1,What bodies of water surround cabo san lucas?,The Pacific Ocean and the Gulf of California surround Cabo San Lucas. [2][3],- Cabo San Lucas is located between the Pacific Ocean and the Gulf of California.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000519,a1_sentence,-8286966211355378010,old,2,What is the objective of tour de france?,[1][2],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000597,a1_sentence,-728189424752983312,new,1,Where did the term bye felicia come from?,"The term ""Bye, Felicia"" originated from a scene in the American stoner buddy crime comedy film ""Friday"" (1995) [1].",,1,1,1,0,NA,NA,NA,,,
item-000140,a1_sentence,-5116644172939113883,old,1,Who raps in the gorillaz song clint eastwood?,"Del the Funky Homosapien raps the verses in the Gorillaz song ""Clint Eastwood"" [1][2].",,1,1,1,0,NA,NA,NA,,,
item-000595,a2_claim,-728189424752983312,old_new,2,Where did the term bye felicia come from?,"Ice Cube, who starred and co-wrote ""Friday"", is credited with originating the phrase ""Bye, Felicia"".","It was originally used in that film and is attributed to Ice Cube, who starred in and co-wrote the script",1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000165,a2_claim,-7699606393193219666,new_old,1,Who played cowboy curtis on pee wee herman?,Kevin Bacon portrayed the character Cowboy Curtis in the CBS children's television series Pee‑Wee's Playhouse.,"Kevin Bacon played Cowboy Curtis on Pee‑Wee Herman's CBS children's television show ""Pee‑wee's Playhouse.""",1,1,NA,NA,1,1,NA,,,
item-000114,a2_claim,-99543908387769967,new_new,1,Who does sansa marry on game of thrones?,Sansa Stark is married to Ramsay Bolton in the television series Game of Thrones.,Sansa Stark marries Ramsay Bolton,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000348,a2_claim,-5333049627570569397,new_old,1,When did the song can't touch this come out?,"""U Can't Touch This"" was released on February 12, 1990.","The song ""U Can't Touch This"" came out on February 12, 1990",1,1,NA,NA,1,1,NA,,,
item-000290,a1_sentence,-5564120845047915486,new,1,Where do you find a simple gear train?,A simple gear train can be found in the Antikythera mechanism of Greece [1].,,1,1,1,0,NA,NA,NA,,,
item-000437,a1_sentence,-1859261645300630518,new,1,When does steve come back in shameless season 5?,"Steve Howey returns in Shameless season 5 in episode 1 titled ""The Big Sick"", which premiered on January 11, 2015 [2].",,0,1,1,0,NA,NA,NA,,multi_fact,
item-000378,a1_sentence,8433533625736230886,new,1,Who has won the most trophies man utd or liverpool?,Manchester United has won more trophies than Liverpool [1][2].,,1,1,1,0,NA,NA,NA,,,
item-000531,a2_claim,-8286966211355378010,new_old,1,What is the objective of tour de france?,The Tour de France aims to identify the top professional bicycle racer.,The objective of the Tour de France is to determine the best professional bicycle racer,1,1,NA,NA,1,1,NA,,,
item-000039,a2_claim,-4649654703638364295,new_old,1,Who made it through the divisional finals world of dance?,The Lab team participated in and advanced to the divisional finals stage of the World of Dance competition.,The Lab made it through the divisional finals of World of Dance,1,1,NA,NA,1,1,NA,,,
item-000538,a2_case,-8286966211355378010,new_new,1,What is the objective of tour de france?,The objective of the Tour de France is to determine the best professional bicycle racer through a series of day-long stages over 23 days [1].,"- The Tour de France aims to identify the top professional bicycle racer.
- The competition consists of multiple stages, each lasting a day.
- The Tour de France spans a total of 23 days.",NA,NA,NA,NA,NA,NA,complete,none,,
